Name,freq
Prospect Pl,1
Prospect St,1
Pu'u Kakea Pl,1
Pu'u Ohia Trail,1
Pua Kika Pl,1
Pua Kika Pl,8
Pua Ln,1
Puaala Ln,1
Puaena Pl,2
Puahia Pl,1
Puakauhi Ct,2
Puakea Pl,1
Pualani Way,13
Pualei Cir,1
Pualele Pl,1
Pualoke Pl,10
Puamamane St,13
Puanakau St,1
Puanani Ln,2
Puapilo Ct,1
Pueo St,3
Puhala Rise,1
Puili Pl,2
Puiwa Ln,2
Puiwa Rd,3
Pukalani Pl,1
Pukele Ave,1
Pukoloa St,7
Pukoo Pl,1
Pukoo St,1
Pulaa Ln,1
Pule Pl,1
Pulehu St,4
Pulelehua St,1
Pulelehua Way,1
Pulena Pl,1
Pumehana St,33
Puna Ln,1
Puna St,1
Punahele Pl,1
Punahou St,1
Punchbowl St,1
Punihi St,1
Puolani St,1
Puolo Dr,1
Puowaina Dr,110
Puu Eleele Pl,2
Puu Nanea Pl,2
Puu Paka Dr,1
Puu Panini Ave,1
Puualii Pl,2
Puuehu Pl,1
Puuhale Pl,4
Puuhale Rd,1
Puuhonua St,5
Puuhue Pl,1
Puuikena Dr,1
Puuikena Pl,2
Puukapu St,1
Puuku Makai Dr,6
Puuku Mauka Dr,1
Puulani Pl,1
Puuloa Cir,5
Puuloa Rd,1
Puumahoe Pl,1
Puumalu Pl,1
Puumele Pl,1
Puunani Pl,1
Puunoa Pl,1
Puunui Ave,3
Puuomao Pl,2
Puuomao St,1
Puuwai St,1
Queen Emma Square,2
Queen Emma St,1
Queen St,1
Quincy Pl,4
Quincy St,1
Quinn Ln,1
Radar Hill Rd,1
Radford Dr,1
Ragsdale Pl,1
Rainbow Dr,1
Rawlins Ln,4
Reasoner Rd,1
Red Hill Terrace,1
Reed Ln,1
Reeves Loop,49
Reno Rd,4
Republican St,5
Reuben James St,1
Reynolds Ave,1
Rice Loop,4
Rice St,1
Richard Ln,7
Richards St,1
Rim Loop,2
Rise Loop,1
River St,1
Robello Ln,2
Robert Pl,1
Robinson Ln,11
Rocky Hill Pl,1
Rodgers Blvd,4
Rogers Pl,1
Rood Ct,12
Rooke Ave,1
Rose St,11
Rosebank Pl,1
Ross Ct,7
Round Top Dr,1
Round Top Terrace,1
Royal Cir,3
Royal Hawaiian Ave,1
Royal Pl,3
Rte 61,2
Rte 72,1
Rte 99,4
Russel Way,1
Russell Ave,6
Ruth Pl,1
Rycroft St,1
S Beretania St,1
S Hotel St,1
S Judd St,1
S King St,1
S King St,3
S Kuakini St,2
S Kukui St,2
S Nimitz Hwy,1
S Pauahi St,1
S School St,1
S Vineyard Blvd,1
Safeguard St,1
Salt Lake Blvd,1
Salvor St,1
Samoa Pl,3
San Antonio Ave,1
San Juan St,1
Sand Island Access Rd,2
Sand Island Pkwy,1
Sanders Cir,8
Saratoga Rd,1
Saul Pl,1
Schmitt Pkwy,1
Scott Loop,1
Seaman Ave,3
Seaside Ave,1
Seaview Ave,3
Seaview Rise,2
Self Ln,1
Sereno St,25
Sheridan St,1
Sherman Park Pl,2
Shields Loop,1
Shower Pl,17
Sibley St,1
Sierra Dr,1
Signal Rd,1
Silva St,3
Simms St,1
Simon Ave,1
Simon Rd,2
Simpson Loop,3
Simpson St,2
Sing Loy Ln,14
Skyline Dr,3
Skyview Loop,1
Slade Dr,3
Smith Cir,1
Smith St,7
Snyder Ct,1
Sonoma Pl,4
Sonoma St,30
South Ave,11
South Dr,12
South St,1
Spencer St,1
Spreckels St,1
St Louis Dr,1
Stanley St,2
Star Rd,1
State Highway 64,4
State Highway 72,10
State Route 63,2
State Route 92,4
Stillman Ln,5
Stommes Pl,5
Stowell Cir,1
Stream Dr,1
Stream Rd,1
Strong St,1
Summer St,1
Sumner St,1
Sunset Ave,1
Sunset Pl,1
Talbot St,1
Tampa Dr,138
Taney Cir,1
Tantalus Dr,1
Tapp St,1
Tarawa Dr,1
Taussig Ct,5
Taylor St,5
Teague Pl,1
Tecoma Pl,6
Telephone Rd,3
Terrace Dr,3
Thatcher Ct,96
The Mall St,15
Thomas Way,2
Thurston Ave,2
Ticonderoga St,1
Tinker Ave,1
Tomich Ct,3
Track Driveway,1
Trousseau St,2
Tulip Pl,4
Tusitala St,6
Twin View Dr,1
Ua Dr,4
Uaawa Pl,6
Ualakaa Pl,2
Ualakaa St,2
Ualena St,2
Uhi Pl,1
Uhi Uhi St,1
Uhini Pl,12
Uhu St,2
Uila St,1
Uilani Pl,9
Ukali St,5
Ukana St,3
Ukiuki Pl,1
Ula St,1
Ulana Pl,1
Ulana St,1
Ulihi Rd,2
Ulili St,1
Ulithi St,2
Ulua St,1
Ulumaika St,1
Uluniu Ave,2
Ulupono St,9
Ulupua Pl,2
Uluwehi Pl,1
Umalu Pl,3
Umi St,1
Union Mall,3
University Ave,1
Unulau Pl,2
Upolo Pl,1
Upper St,69
Utah St,2
Uwao St,1
Vaessen Ct,1
Valdez Pl,1
Valkenburgh St,3
Valley View Dr,2
Valley View Loop,2
Vancouver Dr,1
Vancouver Pl,1
Vanda Pl,1
Vandenberg Blvd,2
Varney Circle,1
Varsity Cir,2
Varsity Pl,1
Ventura St,1
Victoria St,1
Villa Ln,1
Vincenness St,1
Vineyard St,1
Violet St,11
Vista Pl,1
Vitex Pl,1
Von Hamm Pl,1
W Hind Dr,1
W Ikena Cir,1
W Outerbridge Ct,1
W Teaff Pl,1
Waa St,1
Waakaua Pl,3
Waakaua St,1
Waaloa Pl,1
Waaloa Way,1
Wagoner Ct,3
Wahine Pl,1
Wahinekoa Pl,1
Wai Nani Way,1
Waiaka Pl,1
Waiaka Rd,1
Waiakamilo Rd,1
Waialae Ave,4
Waialeale St,1
Waianae Cir,1
Waianiani Pl,12
Waiau Pl,1
Waieli St,2
Waihee St,4
Waihili Pl,1
Waiholo Pl,1
Waiholo St,1
Waihou St,11
Waiiki Pl,1
Waiiki St,1
Waika Pl,2
Waikahalulu Ln,4
Waikahe Pl,2
Waikanaloa St,1
Waikapu Loop,1
Waikoae Rd,1
Waikolu Way,1
Waikui Pl,1
Waikui St,1
Wailani Rd,2
Wailele St,1
Wailua St,1
Wailupe Cir,1
Wailupe Pl,3
Waimanu St,1
Wainiha St,2
Waiohinu Dr,1
Waiola St,1
Waioli Pl,1
Waioli St,2
Waiomao Rd,3
Waiopouli Pl,1
Waiopua Pl,4
Waiopua St,1
Waipa Ln,1
Waipahee Pl,1
Waipuna Rise,1
Waiwai Loop,21
Wakine Pl,1
Walea Pl,1
Walina St,38
Walker St,2
Walu Way,1
Wanaka St,29
Waokanaka Pl,2
Waokanaka St,1
Waolani Ave,1
Waonahele Rd,4
Ward Ave,1
Ward Rd,4
Warden Ave,4
Warden Ct,1
Warner Rd,2
Waterfront St,1
Waterhouse St,1
Watson Pl,6
Wauke St,3
Wawau St,1
Wawe Pl,1
Wela Loop,1
Wela St,4
Westover St,2
Whiting St,1
Whitney St,1
Wilcox Ln,1
Wilder Ave,1
Wilhelmina Rise,1
Wiliama Pl,3
Wiliki Dr,1
Wiliwili St,1
Willamette St,1
Williams St,2
Wilson Pl,1
Wilson Rd,1
Wilson St,1
Winam Ave,1
Winant St,4
Wisser Loop,1
Wisser Rd,10
Wolter Ln,1
Wong Ho Ln,1
Wong Ln,1
Wood St,1
Woodlawn Dr,12
Woodlawn Terrace Pl,1
Woolsey Pl,3
Worchester Ave,2
Wright Rd,8
Wyllie Pl,1
Wyllie St,1
Yamada Ln,2
Young St,1
Yvonne Pl,3
Zimmerman Pl,1
